game_number,game_type,player_id,year_group,player_name,position,team,team_score,opponent,opponent_score,game_outcome,winner,past_meeting,played_game,starter,two_pt_make,two_pt_miss,three_pt_make,three_pt_miss,ft_make,ft_miss,fg_made,fg_miss,fg_attempts,fg_pct,three_pt_pct,ft_pct,reb,ast,stl,blk,fouls,pts,efficiency,minutes,experience,team_strength
2,Regular Season,64,2028,Malachi,Forward,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Starter,0.0,2.0,0.0,2.0,1.0,1.0,0.0,4.0,4.0,0,0,50,2.0,0.0,1.0,0.0,0.0,1,0.0,21,,81
9,Regular Season,64,2028,Malachi,Center,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,0.0,35,,81
19,Regular Season,64,2028,Malachi,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Substitute,2.0,7.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,22.22,No shots attempted,No shots attempted,3.0,0.0,1.0,0.0,2.0,4,1.0,31,,81
5,Regular Season,64,2028,Malachi,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Starter,0.0,11.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0,0,No shots attempted,11.0,2.0,1.0,0.0,2.0,0,0.0,36,,81
17,Regular Season,64,2028,Malachi,Center,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Substitute,1.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,20,0,No shots attempted,2.0,0.0,1.0,0.0,1.0,2,1.0,32,,81
20,Regular Season,64,2028,Malachi,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,38,,81
13,Regular Season,64,2028,Malachi,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Substitute,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,50,No shots attempted,No shots attempted,0.0,1.0,0.0,0.0,1.0,2,2.0,30,,81
2,Regular Season,65,2027,Shaun Mensah,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-1.0,28,,81
9,Regular Season,65,2027,Shaun Mensah,Guard,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Starter,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,No shots attempted,No shots attempted,3.0,2.0,0.0,1.0,1.0,0,1.0,36,,81
19,Regular Season,65,2027,Shaun Mensah,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,0.0,0,2.0,34,,81
5,Regular Season,65,2027,Shaun Mensah,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Starter,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,100,100,No shots attempted,0.0,0.0,1.0,0.0,1.0,3,4.0,35,,81
17,Regular Season,65,2027,Shaun Mensah,Forward,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Substitute,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0,No shots attempted,No shots attempted,2.0,0.0,0.0,0.0,1.0,0,-3.0,32,,81
20,Regular Season,65,2027,Shaun Mensah,Forward,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Substitute,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0,No shots attempted,No shots attempted,1.0,1.0,3.0,0.0,0.0,0,2.0,32,,81
13,Regular Season,65,2027,Shaun Mensah,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,81
2,Regular Season,66,2027,Bryan Achel,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Starter,2.0,2.0,0.0,3.0,0.0,0.0,2.0,5.0,7.0,28.57,0,No shots attempted,6.0,0.0,0.0,0.0,0.0,4,7.0,20,,81
9,Regular Season,66,2027,Bryan Achel,Center,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Starter,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,5.0,1.0,0.0,0.0,0.0,0,5.0,20,,81
19,Regular Season,66,2027,Bryan Achel,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Starter,0.0,4.0,1.0,3.0,0.0,2.0,1.0,7.0,8.0,12.5,25,0,10.0,1.0,0.0,0.0,3.0,3,3.0,24,,81
5,Regular Season,66,2027,Bryan Achel,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Starter,1.0,4.0,0.0,1.0,0.0,2.0,1.0,5.0,6.0,16.67,0,0,6.0,0.0,1.0,0.0,5.0,2,-2.0,36,,81
17,Regular Season,66,2027,Bryan Achel,Center,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Starter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,No shots attempted,8.0,2.0,1.0,0.0,3.0,0,7.0,23,,81
20,Regular Season,66,2027,Bryan Achel,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Starter,0.0,5.0,0.0,2.0,0.0,2.0,0.0,7.0,7.0,0,0,0,8.0,1.0,1.0,0.0,2.0,0,-1.0,20,,81
13,Regular Season,66,2027,Bryan Achel,Forward,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Starter,0.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0,No shots attempted,0,10.0,0.0,0.0,0.0,2.0,0,1.0,26,,81
2,Regular Season,67,2028,Kofi Boadi,Forward,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Starter,0.0,2.0,0.0,3.0,1.0,1.0,0.0,5.0,5.0,0,0,50,4.0,0.0,0.0,0.0,0.0,1,0.0,38,,81
9,Regular Season,67,2028,Kofi Boadi,Forward,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Starter,0.0,7.0,1.0,2.0,0.0,3.0,1.0,9.0,10.0,10,33.33,0,6.0,1.0,0.0,0.0,1.0,3,-2.0,24,,81
19,Regular Season,67,2028,Kofi Boadi,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Starter,0.0,3.0,0.0,3.0,1.0,3.0,0.0,6.0,6.0,0,0,25,2.0,0.0,0.0,0.0,0.0,1,-5.0,35,,81
5,Regular Season,67,2028,Kofi Boadi,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,81
17,Regular Season,67,2028,Kofi Boadi,Guard,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Starter,1.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,33.33,0,42.86,2.0,1.0,0.0,0.0,0.0,5,6.0,23,,81
20,Regular Season,67,2028,Kofi Boadi,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Starter,5.0,8.0,0.0,0.0,3.0,2.0,5.0,8.0,13.0,38.46,No shots attempted,60,5.0,3.0,0.0,1.0,1.0,13,19.0,39,,81
13,Regular Season,67,2028,Kofi Boadi,Forward,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Starter,6.0,6.0,0.0,1.0,1.0,3.0,6.0,7.0,13.0,46.15,0,25,3.0,5.0,1.0,0.0,2.0,13,17.0,32,,81
2,Regular Season,68,2028,Ajigeweh Luguje,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,0.0,27,,81
9,Regular Season,68,2028,Ajigeweh Luguje,Center,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Substitute,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,25,0,No shots attempted,5.0,2.0,0.0,0.0,0.0,2,7.0,29,,81
19,Regular Season,68,2028,Ajigeweh Luguje,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Starter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,No shots attempted,0.0,0.0,0.0,0.0,1.0,0,-2.0,26,,81
5,Regular Season,68,2028,Ajigeweh Luguje,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Substitute,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,0.0,1.0,0.0,0.0,0.0,0,-1.0,31,,81
17,Regular Season,68,2028,Ajigeweh Luguje,Guard,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,0.0,38,,81
20,Regular Season,68,2028,Ajigeweh Luguje,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,0.0,23,,81
13,Regular Season,68,2028,Ajigeweh Luguje,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Substitute,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,5.0,40,25,No shots attempted,1.0,0.0,0.0,0.0,2.0,5,3.0,34,,81
2,Regular Season,69,2028,Jamal Gbanah,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Starter,1.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,20,0,No shots attempted,1.0,0.0,0.0,0.0,0.0,2,0.0,30,,81
9,Regular Season,69,2028,Jamal Gbanah,Forward,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Starter,3.0,3.0,1.0,9.0,1.0,1.0,4.0,12.0,16.0,25,10,50,3.0,0.0,1.0,0.0,1.0,10,5.0,28,,81
19,Regular Season,69,2028,Jamal Gbanah,Center,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Starter,0.0,4.0,0.0,4.0,0.0,2.0,0.0,8.0,8.0,0,0,0,5.0,0.0,0.0,1.0,1.0,0,-5.0,21,,81
5,Regular Season,69,2028,Jamal Gbanah,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Starter,2.0,6.0,2.0,4.0,1.0,1.0,4.0,10.0,14.0,28.57,33.33,50,3.0,0.0,0.0,0.0,3.0,11,5.0,33,,81
17,Regular Season,69,2028,Jamal Gbanah,Forward,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Starter,2.0,7.0,0.0,3.0,0.0,0.0,2.0,10.0,12.0,16.67,0,No shots attempted,8.0,2.0,1.0,0.0,2.0,4,5.0,36,,81
20,Regular Season,69,2028,Jamal Gbanah,Guard,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Starter,0.0,4.0,0.0,1.0,2.0,2.0,0.0,5.0,5.0,0,0,50,6.0,2.0,0.0,0.0,3.0,2,2.0,21,,81
13,Regular Season,69,2028,Jamal Gbanah,Forward,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Starter,2.0,5.0,2.0,6.0,1.0,1.0,4.0,11.0,15.0,26.67,25,50,5.0,5.0,1.0,0.0,1.0,11,14.0,20,,81
2,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Substitute,1.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,5.0,20,0,No shots attempted,1.0,0.0,0.0,0.0,0.0,2,0.0,40,,81
9,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,18,Longshots,39,Lost,Longshots,,Yes,Substitute,1.0,10.0,0.0,6.0,1.0,0.0,1.0,16.0,17.0,5.88,0,100,4.0,0.0,0.0,1.0,1.0,3,-7.0,27,,81
19,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,Yes,Substitute,2.0,7.0,0.0,4.0,3.0,0.0,2.0,11.0,13.0,15.38,0,100,4.0,0.0,1.0,0.0,4.0,7,2.0,27,,81
5,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Starter,1.0,4.0,0.0,4.0,0.0,0.0,1.0,8.0,9.0,11.11,0,No shots attempted,1.0,0.0,1.0,0.0,1.0,2,-4.0,33,,81
17,Regular Season,70,2028,Kojo Awuah,Center,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Starter,3.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,7.0,42.86,0,No shots attempted,0.0,1.0,2.0,0.0,2.0,6,6.0,30,,81
20,Regular Season,70,2028,Kojo Awuah,Guard,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,Yes,Starter,1.0,2.0,2.0,4.0,1.0,1.0,3.0,6.0,9.0,33.33,33.33,50,2.0,0.0,1.0,1.0,2.0,9,8.0,26,,81
13,Regular Season,70,2028,Kojo Awuah,Forward,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Starter,3.0,5.0,1.0,7.0,0.0,0.0,4.0,12.0,16.0,25,12.5,No shots attempted,8.0,1.0,2.0,0.0,0.0,9,12.0,22,,81
2,Regular Season,71,2028,Modibo,Center,Los Astros,13,Ashknights,57,Lost,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,81
9,Regular Season,71,2028,Modibo,Guard,Los Astros,18,Longshots,39,Lost,Longshots,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,81
19,Regular Season,71,2028,Modibo,Center,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,,81
5,Regular Season,71,2028,Modibo,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,3.0,0.0,1.0,0.0,0.0,0,4.0,29,,81
17,Regular Season,71,2028,Modibo,Guard,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,Yes,Starter,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,50,0,No shots attempted,3.0,0.0,1.0,0.0,0.0,2,6.0,38,,81
20,Regular Season,71,2028,Modibo,Center,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,39,,81
13,Regular Season,71,2028,Modibo,Guard,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,81
2,Regular Season,72,2028,Kofi Bonna Opoku,Center,Los Astros,13,Ashknights,57,Lost,Ashknights,,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,0.0,0.0,0.0,0.0,0.0,0,-1.0,27,,81
9,Regular Season,72,2028,Kofi Bonna Opoku,Forward,Los Astros,18,Longshots,39,Lost,Longshots,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,,81
19,Regular Season,72,2028,Kofi Bonna Opoku,Forward,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,81
5,Regular Season,72,2028,Kofi Bonna Opoku,Guard,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,Yes,Substitute,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,0.0,0,0.0,29,,81
17,Regular Season,72,2028,Kofi Bonna Opoku,Center,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,81
20,Regular Season,72,2028,Kofi Bonna Opoku,Guard,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,81
13,Regular Season,72,2028,Kofi Bonna Opoku,Center,Los Astros,40,Longshots,51,Lost,Longshots,Lost,Yes,Substitute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No shots attempted,No shots attempted,No shots attempted,0.0,1.0,0.0,0.0,0.0,0,1.0,36,,81
2,Regular Season,73,2027,Tello Nelson,Center,Los Astros,13,Ashknights,57,Lost,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,81
9,Regular Season,73,2027,Tello Nelson,Guard,Los Astros,18,Longshots,39,Lost,Longshots,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,81
19,Regular Season,73,2027,Tello Nelson,Guard,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,81
5,Regular Season,73,2027,Tello Nelson,Forward,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,21,,81
17,Regular Season,73,2027,Tello Nelson,Guard,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,28,,81
20,Regular Season,73,2027,Tello Nelson,Forward,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,81
13,Regular Season,73,2027,Tello Nelson,Guard,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,81
2,Regular Season,74,2027,Paa Grant,Center,Los Astros,13,Ashknights,57,Lost,Ashknights,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,81
9,Regular Season,74,2027,Paa Grant,Center,Los Astros,18,Longshots,39,Lost,Longshots,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,81
19,Regular Season,74,2027,Paa Grant,Forward,Los Astros,15,Berekuso Warriors,44,Lost,Berekuso Warriors,,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,,81
5,Regular Season,74,2027,Paa Grant,Center,Los Astros,18,Ashknights,34,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,35,,81
17,Regular Season,74,2027,Paa Grant,Center,Los Astros,19,Hillblazers,50,Lost,Hillblazers,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,32,,81
20,Regular Season,74,2027,Paa Grant,Guard,Los Astros,27,Berekuso Warriors,29,Lost,Berekuso Warriors,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,81
13,Regular Season,74,2027,Paa Grant,Guard,Los Astros,40,Longshots,51,Lost,Longshots,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,29,,81
21,Playoffs,45,2028,Awuah,Forward,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Starter,5.0,6.0,2.0,8.0,2.0,4.0,7.0,14.0,21.0,33.33,20,33.33,12.0,3.0,1.0,0.0,2.0,18,23.0,26,,89
22,Playoffs,45,2028,Awuah,Guard,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Starter,3.0,8.0,0.0,5.0,2.0,2.0,3.0,13.0,16.0,18.75,0,50,9.0,1.0,2.0,0.0,3.0,8,7.0,36,,89
21,Playoffs,46,2025,Etornam,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Starter,4.0,13.0,1.0,7.0,2.0,0.0,5.0,20.0,25.0,20,12.5,100,5.0,2.0,1.0,1.0,4.0,13,5.0,35,Rookie,89
22,Playoffs,46,2025,Etornam,Guard,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Starter,2.0,10.0,0.0,2.0,0.0,2.0,2.0,12.0,14.0,14.29,0,0,4.0,0.0,2.0,1.0,4.0,4,-5.0,40,Rookie,89
21,Playoffs,47,2025,Jeffrey,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Starter,1.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,5.0,20,0,100,8.0,2.0,1.0,0.0,3.0,3,9.0,26,Rookie,89
22,Playoffs,47,2025,Jeffrey,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Starter,3.0,5.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,33.33,0,No shots attempted,5.0,0.0,2.0,0.0,2.0,6,8.0,37,Rookie,89
21,Playoffs,48,2028,Mark-Anthony,Forward,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Starter,1.0,3.0,0.0,5.0,2.0,0.0,1.0,8.0,9.0,11.11,0,100,4.0,1.0,1.0,0.0,1.0,4,4.0,25,,89
22,Playoffs,48,2028,Mark-Anthony,Guard,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Starter,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,4.0,25,25,No shots attempted,2.0,0.0,0.0,0.0,2.0,3,1.0,35,,89
21,Playoffs,49,2025,Doron,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,Rookie,89
22,Playoffs,49,2025,Doron,Guard,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,Rookie,89
21,Playoffs,50,2025,Gilchrist,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,22,Rookie,89
22,Playoffs,50,2025,Gilchrist,Center,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Substitute,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,No shots attempted,No shots attempted,1.0,0.0,0.0,0.0,1.0,0,-2.0,37,Rookie,89
21,Playoffs,51,2026,Samuel,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Starter,1.0,7.0,0.0,4.0,0.0,0.0,1.0,11.0,12.0,8.33,0,No shots attempted,9.0,1.0,1.0,0.0,2.0,2,1.0,36,,89
22,Playoffs,51,2026,Samuel,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Starter,4.0,5.0,0.0,3.0,0.0,2.0,4.0,8.0,12.0,33.33,0,0,8.0,3.0,1.0,0.0,0.0,8,14.0,35,,89
21,Playoffs,52,2025,Jonathan,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,Rookie,89
22,Playoffs,52,2025,Jonathan,Center,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,Yes,Substitute,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,50,0,No shots attempted,2.0,0.0,0.0,0.0,0.0,2,4.0,38,Rookie,89
21,Playoffs,53,2025,Kelvin,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,36,Rookie,89
22,Playoffs,53,2025,Kelvin,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,26,Rookie,89
21,Playoffs,54,2026,Shemuel,Guard,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,Yes,Substitute,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0,No shots attempted,0.0,0.0,1.0,0.0,0.0,0,-1.0,20,,89
22,Playoffs,54,2026,Shemuel,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,30,,89
21,Playoffs,55,2028,Nathan,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,89
22,Playoffs,55,2028,Nathan,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,25,,89
21,Playoffs,56,2028,Darrell,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,24,,89
22,Playoffs,56,2028,Darrell,Guard,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,33,,89
21,Playoffs,57,2028,Papa Kojo,Guard,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,89
22,Playoffs,57,2028,Papa Kojo,Center,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,89
21,Playoffs,58,2028,Bradley,Forward,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,89
22,Playoffs,58,2028,Bradley,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,20,,89
21,Playoffs,59,2028,Vladimir,Center,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,31,,89
22,Playoffs,59,2028,Vladimir,Forward,Berekuso Warriors,31,Ashknights,51,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,40,,89
21,Playoffs,60,2027,Ice,Guard,Berekuso Warriors,40,Ashknights,54,Lost,Ashknights,Lost,No,Substitute,,,,,,,,,,No shots attempted,No shots attempted,No shots attempted,,,,,,0,,37,,89
